model,step,score,reward,fires
Dueling Double DQN,855668,2.0,-108.30008740319897,9
Dueling Double DQN,855897,-2.0,-112.28797418677217,1
Dueling Double DQN,856126,-6.0,-116.30869072917028,3
Dueling Double DQN,856355,-18.0,-128.30262172135554,9
Dueling Double DQN,856584,-2.0,-112.29116938912486,1
Dueling Double DQN,856813,0.0,-110.28796173258226,0
Dueling Double DQN,857042,-2.0,-112.30484374207377,1
Dueling Double DQN,857271,-6.0,-116.29985102724757,3
Dueling Double DQN,857500,-12.0,-122.2943153951106,6
Dueling Double DQN,857729,-4.0,-114.29797134300273,2
Dueling Double DQN,857958,-14.0,-124.30109115540071,7
Dueling Double DQN,858187,-2.0,-112.26418514534602,1
Dueling Double DQN,858416,-22.0,-132.30031201696494,11
Dueling Double DQN,858645,-10.0,-120.303498495737,5
Dueling Double DQN,858874,-6.0,-116.29328088249127,3
Dueling Double DQN,859103,-10.0,-120.28312008272289,5
Dueling Double DQN,859332,-8.0,-118.26753713108678,4
Dueling Double DQN,859561,-14.0,-124.28948168848247,7
Dueling Double DQN,859790,-2.0,-112.26367798763447,1
Dueling Double DQN,860019,0.0,-110.31028524790256,0
Dueling Double DQN,860248,-14.0,-124.30563825250701,7
Dueling Double DQN,860477,-14.0,-124.29496989637853,7
Dueling Double DQN,860706,-6.0,-116.26682857872524,3
Dueling Double DQN,860935,-8.0,-118.30271065139559,4
Dueling Double DQN,861164,-6.0,-116.31248335249904,3
Dueling Double DQN,861393,-18.0,-128.29680985736792,9
Dueling Double DQN,861622,-2.0,-112.30515714691401,1
Dueling Double DQN,861851,-12.0,-122.30371084629581,6
Dueling Double DQN,862080,-8.0,-118.296848367027,4
Dueling Double DQN,862309,-6.0,-116.29070147862481,3
Dueling Double DQN,862538,-6.0,-116.29310885538689,3
Dueling Double DQN,862767,-6.0,-116.30153053797223,3
Dueling Double DQN,862996,-12.0,-122.28460453299971,6
Dueling Double DQN,863225,-4.0,-114.30566398248962,2
Dueling Double DQN,863454,-2.0,-112.28895588629247,1
Dueling Double DQN,863683,-14.0,-124.30120657503414,7
Dueling Double DQN,863912,-12.0,-122.29937057690917,6
Dueling Double DQN,864141,8.0,-102.25762925991494,6
Dueling Double DQN,864370,-10.0,-120.281798903535,5
Dueling Double DQN,864599,-10.0,-120.30043610527221,5
Dueling Double DQN,864828,-12.0,-122.29796135647882,6
Dueling Double DQN,865057,0.0,-110.27646953028355,0
Dueling Double DQN,865286,16.0,-94.30412989205453,2
Dueling Double DQN,865515,-16.0,-126.30552206780199,8
Dueling Double DQN,865744,-12.0,-122.28154956364747,6
Dueling Double DQN,865973,-4.0,-114.23826700684566,2
Dueling Double DQN,866202,-6.0,-116.30156359108085,3
Dueling Double DQN,866431,-2.0,-112.29148438424926,1
Dueling Double DQN,866660,-6.0,-116.30319109579582,3
Dueling Double DQN,866889,-4.0,-114.29185079649208,2
Dueling Double DQN,867118,-2.0,-112.28712386707751,1
Dueling Double DQN,867347,-4.0,-114.3232695265492,2
Dueling Double DQN,867576,-4.0,-114.28924588550048,2
Dueling Double DQN,867805,-8.0,-118.29238734584783,4
Dueling Double DQN,868034,-14.0,-124.27615589651789,7
Dueling Double DQN,868263,-2.0,-112.28983352642807,1
Dueling Double DQN,868492,0.0,-110.31480178140988,0
Dueling Double DQN,868721,-8.0,-118.2933898055744,4
Dueling Double DQN,868950,-10.0,-120.30723337585424,5
Dueling Double DQN,869179,-4.0,-114.29757430484935,2
Dueling Double DQN,869408,-8.0,-118.2937635376096,4
Dueling Double DQN,869637,-10.0,-120.30092346245522,5
Dueling Double DQN,869866,-8.0,-118.30184654222045,4
Dueling Double DQN,870095,-8.0,-118.30232039399752,4
Dueling Double DQN,870324,18.0,-92.31305895879939,1
Dueling Double DQN,870553,16.0,-94.30608233090494,2
Dueling Double DQN,870782,-6.0,-116.29047651981047,3
Dueling Double DQN,871011,-8.0,-118.28743367319863,4
Dueling Double DQN,871240,-4.0,-114.29067507042573,2
Dueling Double DQN,871469,-6.0,-116.29090149533168,3
Dueling Double DQN,871698,-2.0,-112.29935599377724,1
Dueling Double DQN,871927,-12.0,-122.28647300572837,6
Dueling Double DQN,872156,-8.0,-118.30988501199904,4
Dueling Double DQN,872385,-2.0,-112.30881512094587,1
Dueling Double DQN,872614,-4.0,-114.05093878964396,2
Dueling Double DQN,872843,-6.0,-116.27232913764249,3
Dueling Double DQN,873072,-2.0,-112.30321355874713,1
Dueling Double DQN,873301,0.0,-110.30138023778257,0
Dueling Double DQN,873530,-10.0,-120.26444142497438,5
Dueling Double DQN,873759,-6.0,-116.29754432111714,3
Dueling Double DQN,873988,-8.0,-118.28835200374331,4
Dueling Double DQN,874217,-6.0,-116.29360115540072,3
Dueling Double DQN,874446,-2.0,-112.28617488490589,1
Dueling Double DQN,874675,-2.0,-112.2864341451494,1
Dueling Double DQN,874904,-4.0,-114.30256514736517,2
Dueling Double DQN,875133,12.0,-98.2930504125764,4
Dueling Double DQN,875362,18.0,-92.28107447942551,1
Dueling Double DQN,875591,0.0,-110.27938804741981,0
Dueling Double DQN,875820,-12.0,-122.30189138442958,6
Dueling Double DQN,876049,18.0,-92.28623465707238,1
Dueling Double DQN,876278,-4.0,-114.28502963234683,2
Dueling Double DQN,876507,-6.0,-116.2746029110459,3
Dueling Double DQN,876736,-2.0,-112.28767535366096,1
Dueling Double DQN,876965,-2.0,-112.29403044650545,1
Dueling Double DQN,877194,-2.0,-112.29980762260521,1
Dueling Double DQN,877423,-4.0,-114.29480232098666,2
Dueling Double DQN,877652,-4.0,-114.29633410675406,2
Dueling Double DQN,877881,-2.0,-112.25087861023138,1
Dueling Double DQN,878110,-4.0,-114.2855486726857,2
Dueling Double DQN,878339,-4.0,-114.27994022074192,2
Dueling Double DQN,878568,-2.0,-112.3091914312318,1
Dueling Double DQN,878797,-2.0,-112.28753412999721,1
Dueling Double DQN,879026,-6.0,-116.28786693358796,3
Dueling Double DQN,879255,-4.0,-114.29559182980324,2
Dueling Double DQN,879484,-4.0,-114.28885790309465,2
Dueling Double DQN,879713,-2.0,-112.28736784145832,1
Dueling Double DQN,879942,-8.0,-118.30696529482334,4
Dueling Double DQN,880171,-2.0,-112.31215806342539,1
Dueling Double DQN,880400,-4.0,-114.30455900988109,2
Dueling Double DQN,880629,-8.0,-118.30095112946768,4
Dueling Double DQN,880858,-4.0,-114.2863809484595,2
Dueling Double DQN,881087,0.0,-110.29186556087546,0
Dueling Double DQN,881316,0.0,-110.2839049972616,0
Dueling Double DQN,881545,-2.0,-112.30001775076609,1
Dueling Double DQN,881774,-2.0,-112.29095756551814,1
Dueling Double DQN,882003,-6.0,-116.28886261323532,3
Dueling Double DQN,882232,0.0,-110.30316743885422,0
Dueling Double DQN,882461,-6.0,-116.29126857433224,3
Dueling Double DQN,882690,-4.0,-114.30775099274392,2
Dueling Double DQN,882919,0.0,-110.30244637770001,0
Dueling Double DQN,883148,-4.0,-114.31706274395697,2
Dueling Double DQN,883377,-6.0,-116.29083133215357,3
Dueling Double DQN,883606,-2.0,-112.30583020367109,1
Dueling Double DQN,883835,-2.0,-112.30418290768955,1
Dueling Double DQN,884064,-2.0,-112.30286352671862,1
Dueling Double DQN,884293,-4.0,-114.29635968534845,2
Dueling Double DQN,884522,-4.0,-114.30160537347241,2
Dueling Double DQN,884751,-2.0,-112.29756673669715,1
Dueling Double DQN,884980,-8.0,-118.28040389009534,4
Dueling Double DQN,885209,-2.0,-112.2880523369247,1
Dueling Double DQN,885438,-2.0,-112.30173413681551,1
Dueling Double DQN,885667,-2.0,-112.29083249890304,1
Dueling Double DQN,885896,-6.0,-116.29616053427812,3
Dueling Double DQN,886125,-14.0,-124.24864424610341,7
Dueling Double DQN,886354,-4.0,-114.3112251400022,2
Dueling Double DQN,886583,0.0,-110.29470763935436,0
Dueling Double DQN,886812,-6.0,-116.31084412564276,3
Dueling Double DQN,887041,-6.0,-116.30709359688981,3
Dueling Double DQN,887270,0.0,-110.28772641862831,0
Dueling Double DQN,887499,-6.0,-116.29194142814619,3
Dueling Double DQN,887728,-4.0,-114.29218660236748,2
Dueling Double DQN,887957,-8.0,-118.26887397748554,4
Dueling Double DQN,888186,-4.0,-114.3070693122378,2
Dueling Double DQN,888415,-2.0,-112.30332619574044,1
Dueling Double DQN,888644,-6.0,-116.32087746229656,3
Dueling Double DQN,888873,-4.0,-114.3039463335553,2
Dueling Double DQN,889102,-6.0,-116.29028794855074,3
Dueling Double DQN,889331,-6.0,-116.29957421325712,3
Dueling Double DQN,889560,-6.0,-116.29401179796409,3
Dueling Double DQN,889789,-2.0,-112.10173879715506,1
Dueling Double DQN,890018,-6.0,-116.28629897596215,3
Dueling Double DQN,890247,0.0,-110.29494455771591,0
Dueling Double DQN,890476,-6.0,-116.27652952171263,3
Dueling Double DQN,890705,-6.0,-116.29116071754886,3
Dueling Double DQN,890934,-4.0,-114.28192849234715,2
Dueling Double DQN,891163,-4.0,-114.29945921155495,2
Dueling Double DQN,891392,-4.0,-114.28983563766323,2
Dueling Double DQN,891621,-2.0,-112.30447701221931,1
Dueling Double DQN,891850,-4.0,-114.30693140710105,2
Dueling Double DQN,892079,0.0,-110.30962123149787,0
Dueling Double DQN,892308,-2.0,-112.31399669722383,1
Dueling Double DQN,892537,-10.0,-120.27980363923272,5
Dueling Double DQN,892766,-4.0,-114.28079890964514,2
Dueling Double DQN,892995,-6.0,-116.29429230545128,3
Dueling Double DQN,893224,-6.0,-116.29553944955231,3
Dueling Double DQN,893453,-2.0,-112.30155786733867,1
Dueling Double DQN,893682,-4.0,-114.2990280207344,2
Dueling Double DQN,893911,0.0,-110.28649821033832,0
Dueling Double DQN,894140,0.0,-110.24932586504984,0
Dueling Double DQN,894369,-2.0,-112.29924039116902,1
Dueling Double DQN,894598,-12.0,-122.28694639381726,6
Dueling Double DQN,894827,-8.0,-118.29596450747106,4
Dueling Double DQN,895056,-2.0,-112.29960583619642,1
Dueling Double DQN,895285,-8.0,-118.28837683704981,4
Dueling Double DQN,895514,0.0,-110.29445421933916,0
Dueling Double DQN,895745,-4.0,-114.09601324123945,2
Dueling Double DQN,895974,-4.0,-114.28563853233833,2
Dueling Double DQN,896203,-4.0,-114.25949615563707,2
Dueling Double DQN,896432,-2.0,-112.29581843694422,1
Dueling Double DQN,896661,-2.0,-112.29558070519158,1
Dueling Double DQN,896890,-2.0,-112.27484800087991,1
Dueling Double DQN,897119,-8.0,-118.30465139864447,4
Dueling Double DQN,897348,-8.0,-118.31310326176735,4
Dueling Double DQN,897577,0.0,-110.3053453040333,0
Dueling Double DQN,897806,-6.0,-116.29732653929068,3
Dueling Double DQN,898035,0.0,-110.29345624432042,0
Dueling Double DQN,898264,-4.0,-114.29699506299823,2
Dueling Double DQN,898493,-2.0,-112.28875157338645,1
Dueling Double DQN,898722,-2.0,-112.27114664377768,1
Dueling Double DQN,898951,-4.0,-114.31390704340198,2
Dueling Double DQN,899180,-2.0,-112.31065280033603,1
Dueling Double DQN,899409,0.0,-110.29741575032409,0
Dueling Double DQN,899638,-6.0,-116.30294424685643,3
Dueling Double DQN,899867,0.0,-110.30567079548123,0
Dueling Double DQN,900096,0.0,-110.30080040895535,0
Dueling Double DQN,900325,0.0,-110.28807923104037,0
Dueling Double DQN,900554,-10.0,-120.29893797929303,5
Dueling Double DQN,900783,-8.0,-118.2976424689198,4
Dueling Double DQN,901012,-2.0,-112.30139614424563,1
Dueling Double DQN,901241,-2.0,-112.32541667038684,1
Dueling Double DQN,901470,-8.0,-118.30237398855435,4
Dueling Double DQN,901699,0.0,-110.3001098386514,0
Dueling Double DQN,901928,-4.0,-114.30241805297928,2
Dueling Double DQN,902157,-4.0,-114.28579158203668,2
Dueling Double DQN,902386,-4.0,-114.2645527774625,2
Dueling Double DQN,902615,-4.0,-114.29564539110737,2
Dueling Double DQN,902844,-2.0,-112.2794358087134,1
Dueling Double DQN,903073,-4.0,-114.28930703783088,2
Dueling Double DQN,903302,-2.0,-112.28539006332696,1
Dueling Double DQN,903531,-4.0,-114.29820978854222,2
Dueling Double DQN,903760,-4.0,-114.29696433514029,2
Dueling Double DQN,903989,-6.0,-116.28836496532459,3
Dueling Double DQN,904218,-8.0,-118.30098613056008,4
Dueling Double DQN,904447,-2.0,-112.30443676632287,1
Dueling Double DQN,904676,-6.0,-116.28834279061608,3
Dueling Double DQN,904905,-2.0,-112.3151163632212,1
Dueling Double DQN,905134,-2.0,-112.29381457514079,1
Dueling Double DQN,905363,-4.0,-114.29879897682943,2
Dueling Double DQN,905592,-2.0,-112.27503077673678,1
Dueling Double DQN,905821,-2.0,-112.29240627867688,1
Dueling Double DQN,906050,0.0,-110.3051521131404,0
Dueling Double DQN,906279,-4.0,-114.28451846706976,2
Dueling Double DQN,906508,-4.0,-114.29771633685806,2
Dueling Double DQN,906737,-2.0,-112.29998481285648,1
Dueling Double DQN,906966,-4.0,-114.2928090080067,2
Dueling Double DQN,907195,-2.0,-112.29624003402992,1
Dueling Double DQN,907424,-6.0,-116.28504155160985,3
Dueling Double DQN,907653,-4.0,-114.29873933944732,2
Dueling Double DQN,907882,-6.0,-116.29432562119024,3
Dueling Double DQN,908111,0.0,-110.27011155969646,0
Dueling Double DQN,908340,0.0,-110.2848342226999,0
Dueling Double DQN,908569,0.0,-110.29781674879254,0
Dueling Double DQN,908798,-2.0,-112.26745667592765,1
Dueling Double DQN,909027,-4.0,-114.29634588770638,2
Dueling Double DQN,909256,-4.0,-114.29300929400992,2
Dueling Double DQN,909485,-8.0,-118.29229373867882,4
Dueling Double DQN,909714,-6.0,-116.28914845255639,3
Dueling Double DQN,909943,-2.0,-112.28709696417786,1
Dueling Double DQN,910172,-2.0,-112.31119725675227,1
Dueling Double DQN,910401,0.0,-110.29719192905618,0
Dueling Double DQN,910630,-4.0,-114.28007784393124,2
Dueling Double DQN,910859,-4.0,-114.29914273734545,2
Dueling Double DQN,911088,-2.0,-112.28506266263555,1
Dueling Double DQN,911317,-2.0,-112.27897242870041,1
Dueling Double DQN,911546,0.0,-110.30123335274297,0
Dueling Double DQN,911775,-12.0,-122.30716745795564,6
Dueling Double DQN,912004,-4.0,-114.29632497134907,2
Dueling Double DQN,912233,0.0,-110.28558835994919,0
Dueling Double DQN,912462,-6.0,-116.28865425806231,3
Dueling Double DQN,912691,-2.0,-112.0366341792031,1
Dueling Double DQN,912920,-4.0,-114.30332176152828,2
Dueling Double DQN,913149,-2.0,-112.27289126665943,1
Dueling Double DQN,913378,-2.0,-112.2940019148778,1
Dueling Double DQN,913607,-4.0,-114.2850051843861,2
Dueling Double DQN,913836,-2.0,-112.29965527462464,1
Dueling Double DQN,914065,-4.0,-114.29663175888152,2
Dueling Double DQN,914294,-2.0,-112.31261096729618,1
Dueling Double DQN,914523,-6.0,-116.30409602277493,3
Dueling Double DQN,914752,-8.0,-118.29109246354993,4
Dueling Double DQN,914981,-6.0,-116.30163119869523,3
Dueling Double DQN,915210,-4.0,-114.27846388771087,2
Dueling Double DQN,915439,-4.0,-114.29966177781012,2
Dueling Double DQN,915668,-2.0,-112.26526893513588,1
Dueling Double DQN,915897,-2.0,-112.29851628676249,1
Dueling Double DQN,916126,-2.0,-112.32996646196234,1
Dueling Double DQN,916355,-4.0,-114.29414936261101,2
Dueling Double DQN,916584,-8.0,-118.28354138949166,4
Dueling Double DQN,916813,-6.0,-116.21311321457449,3
Dueling Double DQN,917042,-6.0,-116.31374667431943,3
Dueling Double DQN,917271,-6.0,-116.3098509008472,3
Dueling Double DQN,917500,-6.0,-116.2908172137756,3
Dueling Double DQN,917729,-6.0,-116.30595881174618,3
Dueling Double DQN,917958,-4.0,-114.28440457847324,2
Dueling Double DQN,918187,0.0,-110.29797283483529,0
Dueling Double DQN,918416,-4.0,-114.29730020586324,2
Dueling Double DQN,918645,-4.0,-114.2875512794584,2
Dueling Double DQN,918874,0.0,-110.27137421146514,0
Dueling Double DQN,919103,-2.0,-112.2877309632741,1
Dueling Double DQN,919332,-2.0,-112.27744834493836,1
Dueling Double DQN,919561,0.0,-110.28780689242234,0
Dueling Double DQN,919790,0.0,-110.28778570237354,0
Dueling Double DQN,920019,-4.0,-114.3184631458588,2
Dueling Double DQN,920248,-6.0,-116.29080555014954,3
Dueling Double DQN,920477,-12.0,-122.28942812597936,6
Dueling Double DQN,920706,-6.0,-116.27031548896814,3
Dueling Double DQN,920935,-2.0,-112.27466178336542,1
Dueling Double DQN,921164,-2.0,-112.30665662843562,1
Dueling Double DQN,921393,-8.0,-118.29864562842374,4
Dueling Double DQN,921622,-10.0,-120.2864548525532,5
Dueling Double DQN,921851,-2.0,-112.29456390679826,1
Dueling Double DQN,922080,-2.0,-112.29379056019292,1
Dueling Double DQN,922309,-2.0,-112.29797182266513,1
Dueling Double DQN,922538,-2.0,-112.28818775040779,1
Dueling Double DQN,922767,-8.0,-118.29562368694764,4
Dueling Double DQN,922996,-6.0,-116.29690145730163,3
Dueling Double DQN,923225,-4.0,-114.29917820123893,2
Dueling Double DQN,923454,0.0,-110.29826590754746,0
Dueling Double DQN,923683,-2.0,-112.30565640496366,1
Dueling Double DQN,923912,-6.0,-116.29826276092145,3
Dueling Double DQN,924141,-2.0,-112.2757357771855,1
Dueling Double DQN,924370,-8.0,-118.29848339883789,4
Dueling Double DQN,924599,0.0,-110.31117019344687,0
Dueling Double DQN,924828,-4.0,-114.31543772035204,2
Dueling Double DQN,925057,-2.0,-112.30469175078962,1
Dueling Double DQN,925286,-6.0,-116.30917114538094,3
Dueling Double DQN,925515,-4.0,-114.28810582572359,2
Dueling Double DQN,925744,-6.0,-116.31295842925974,3
Dueling Double DQN,925973,-2.0,-112.29101721797574,1
Dueling Double DQN,926202,-2.0,-112.31066073983934,1
Dueling Double DQN,926431,-4.0,-114.30850386063919,2
Dueling Double DQN,926660,0.0,-110.27837502369398,0
Dueling Double DQN,926889,-4.0,-114.29660140889965,2
Dueling Double DQN,927118,14.0,-96.30298685612244,3
Dueling Double DQN,927347,-2.0,-112.30136641364149,1
Dueling Double DQN,927576,-10.0,-120.30402820496366,5
Dueling Double DQN,927805,-6.0,-116.29149089470978,3
Dueling Double DQN,928034,-4.0,-114.31074272737982,2
Dueling Double DQN,928263,-8.0,-118.30606059618006,4
Dueling Double DQN,928492,0.0,-110.30224537932897,0
Dueling Double DQN,928721,-4.0,-114.30156747412268,2
Dueling Double DQN,928950,-6.0,-116.28849083747951,3
Dueling Double DQN,929179,-2.0,-112.31319479987128,1
Dueling Double DQN,929408,-8.0,-118.29548898748183,4
Dueling Double DQN,929637,-12.0,-122.29350848586674,6
Dueling Double DQN,929866,0.0,-110.31215092344507,0
Dueling Double DQN,930095,-4.0,-114.31292496505327,2
Dueling Double DQN,930324,-6.0,-116.29730282925061,3
Dueling Double DQN,930553,0.0,-110.31071852029146,0
Dueling Double DQN,930782,-10.0,-120.31112689835483,5
Dueling Double DQN,931011,-2.0,-112.29797622352199,1
Dueling Double DQN,931240,-6.0,-116.28892687384048,3
Dueling Double DQN,931469,-4.0,-114.29195228409526,2
Dueling Double DQN,931698,-8.0,-118.09569811987593,4
Dueling Double DQN,931927,-4.0,-114.15245976640067,2
Dueling Double DQN,932156,0.0,-110.30698211037337,0
Dueling Double DQN,932385,-6.0,-116.29259609256079,3
Dueling Double DQN,932614,-2.0,-112.29640170609069,1
Dueling Double DQN,932843,-2.0,-112.31525676541348,1
Dueling Double DQN,933072,-4.0,-114.28921403694359,2
Dueling Double DQN,933301,0.0,-110.29931840145568,0
Dueling Double DQN,933530,-2.0,-112.30606355156198,1
Dueling Double DQN,933759,0.0,-110.2988360478127,0
Dueling Double DQN,933988,-4.0,-114.3050559200096,2
Dueling Double DQN,934217,-4.0,-114.29553025654926,2
Dueling Double DQN,934446,-2.0,-112.29655576383053,1
Dueling Double DQN,934675,-2.0,-112.30211727645778,1
Dueling Double DQN,934904,-8.0,-118.2923077995969,4
Dueling Double DQN,935133,-6.0,-116.29434626523445,3
Dueling Double DQN,935362,0.0,-110.30436283047356,0
Dueling Double DQN,935591,-4.0,-114.30010998717319,2
Dueling Double DQN,935820,-6.0,-116.27712325124192,3
Dueling Double DQN,936049,-4.0,-114.29646174574837,2
Dueling Double DQN,936278,-8.0,-118.30387196770852,4
Dueling Double DQN,936507,-6.0,-116.27078018306496,3
Dueling Double DQN,936736,-2.0,-112.30885922210503,1
Dueling Double DQN,936965,-4.0,-114.29455309105776,2
Dueling Double DQN,937194,-8.0,-118.29625536216923,4
Dueling Double DQN,937423,-8.0,-118.3097567189815,4
Dueling Double DQN,937652,-2.0,-112.30162271445016,1
Dueling Double DQN,937881,-4.0,-114.3060932122343,2
Dueling Double DQN,938110,-4.0,-114.30206160351867,2
